ID, Name,Voltage [KV],Demand [MW],Load Freq Coeff [WMs],Country,Population Prop,Longitude,Latitude
3215,Oltarzew 220,220,128,0.0061104,PL,0.0062003,20.5334,52.2614
3216,Adamow 220,220,40.6,0.0019396,PL,0.0019682,18.479,52.039
3217,Unlabeled_592 220,220,126.5,0.0060418,PL,0.0061308,20.5334,52.2682
3218,Zgierz 220,220,148.5,0.0070911,PL,0.0071956,19.5007,51.8018
3219,Jasiniec 380,380,289.2,0.013808,PL,0.014011,18.0725,53.1995
3220,Bydgoszcz Zachod 380,380,206.1,0.0098392,PL,0.0099841,17.7649,53.1204
3221,Radkowice 220,220,49.7,0.0023718,PL,0.0024067,20.4895,50.7504
3222,Kielce 380,380,129,0.0061586,PL,0.0062493,20.3247,50.8198
3223,Rozki 220,220,87.7,0.0041874,PL,0.0042491,21.0388,51.3169
3224,Kielce Piaski 220,220,63.8,0.0030465,PL,0.0030913,20.5774,50.8268
3225,Wrzosowa 220,220,32.2,0.0015398,PL,0.0015624,19.0723,50.6947
3226,Dunowo 220,220,31.8,0.0015207,PL,0.0015431,16.1169,54.1303
3227,Gdansk I 220,220,112.3,0.0053602,PL,0.0054391,18.479,54.355
3228,Konin 220,220,26.4,0.001259,PL,0.0012775,18.2593,52.2278
3229,Unlabeled_593 220,220,60.2,0.002875,PL,0.0029174,19.5776,52.3756
3230,Jasiniec 220,220,96.4,0.0046027,PL,0.0046705,18.0725,53.1995
3231,Wloclawek Azoty 220,220,76.7,0.0036623,PL,0.0037162,18.9844,52.6697
3232,Dunowo 380,380,95.5,0.004562,PL,0.0046292,16.1169,54.1303
3233,Cluj Est 380,380,60.2,0.0028726,RO,0.0080864,23.8623,46.7474
3234,Baia Mare 220,220,68.4,0.0032663,RO,0.0091948,23.6865,47.6802
3235,Vetis 220,220,64,0.0030536,RO,0.0085959,22.8516,47.7984
3236,Unlabeled_594 380,380,37.2,0.0017766,RO,0.0050013,23.7744,45.0658
3237,Bradu 220,220,38.4,0.0018328,RO,0.0051594,24.6973,44.9726
3238,Bacau Sud 380,380,121.1,0.0057813,RO,0.016275,27.0593,46.6344
3239,Smardan 380,380,96.5,0.0046064,RO,0.012967,27.9163,45.614
3240,Gutinas 220,220,38.6,0.0018452,RO,0.0051943,26.8726,46.2634
3241,Unlabeled_595 380,380,208.9,0.0099745,RO,0.028079,25.9937,45.0813
3242,Kozloduy 380a,380,115.3,0.0055074,BG,0.018485,23.6426,43.7473
3243,Turceni 380,380,34.9,0.001666,RO,0.0046899,23.5217,44.7311
3244,Draganesti Olt 380,380,92.5,0.004417,RO,0.012434,24.6313,44.2058
3245,Unlabeled_596 380,380,327.2,0.015621,RO,0.043974,26.3562,44.3003
3246,Slatina 220,220,17.4,0.00082965,RO,0.0023355,24.4885,44.4573
3247,Ungheni 220,220,25.9,0.0012361,RO,0.0034795,24.4446,46.5438
3248,Unlabeled_597 220,220,22.9,0.0010929,RO,0.0030767,23.7524,46.4681
3249,Iaz 220,220,19.3,0.00092386,RO,0.0026007,22.3352,45.4216
3250,Portile de Fier 1 220,220,11.6,0.00055466,RO,0.0015614,22.5989,44.7623
3251,Unlabeled_598 220,220,20.3,0.00096739,RO,0.0027232,23.7854,45.8288
3252,Hasdat 380,380,31.8,0.0015171,RO,0.0042708,22.9944,45.8365
3253,Paroseni 220,220,11.3,0.00053816,RO,0.0015149,23.1921,45.4216
3254,Unlabeled_599 220,220,23.6,0.0011266,RO,0.0031716,21.1816,45.9511
3255,Unlabeled_600 220,220,27.6,0.0013171,RO,0.0037077,21.0938,45.8747
3256,Klikowa 220,220,53.8,0.0025686,PL,0.0026064,20.9399,50.0289
3257,Ostrowiec 380,380,147.6,0.0070482,PL,0.007152,21.4124,50.8684
3258,Polaniec 220,220,27,0.0012885,PL,0.0013075,21.3025,50.4365
3259,Urechesti 380,380,36.2,0.0017267,RO,0.0048606,23.4338,45.0425
3260,Metalurgichna 380,380,287.6,0.013734,BG,0.046096,23.4778,42.8276
3261,Kozloduy 380b,380,129.7,0.0061926,BG,0.020785,23.6426,43.787
3262,Ch. Mogila 380,380,295.3,0.014101,BG,0.047329,23.0383,42.545
3263,Vranje 380,380,101.2,0.0048302,RS,0.015807,21.731,42.4235
3264,Kardia 380,380,93.4,0.0044581,GR,0.011011,21.698,40.313
3265,Elbasan 1 220,220,46,0.002196,AL,0.038327,19.9622,41.1621
3266,Kokel 220,220,51.1,0.0024391,AL,0.042571,20.3247,40.9384
3267,Fier 220,220,70.7,0.0033764,AL,0.058929,19.5886,40.7805
3268,Unlabeled_601 220,220,8.4,0.0005,AL,0.0069926,19.8964,42.0328
3269,Koman 220,220,7,0.0005,AL,0.0058005,19.8633,42.1064
3270,Skopje 5 380,380,244.9,0.011693,MK,0.20409,21.5881,42.1471
3271,Glogovac 220,220,156,0.0074492,RS,0.024377,20.7202,42.3991
3272,Kosovo A 220,220,139.8,0.0066755,RS,0.021846,21.1816,42.4153
3273,Pristina 220,220,127.9,0.0061046,RS,0.019977,20.929,42.4316
3274,Tirana 1 220,220,42.3,0.0020211,AL,0.035275,19.8523,41.3851
3275,Villafranca 380,380,138.6,0.0066194,IT,0.0032092,15.4688,38.1432
3276,Cedillo 380,380,11.8,0.0005625,ES,0.00032013,-7.4927,39.6226
3277,J.M. de Oriol 220,220,5.1,0.0005,ES,0.00013789,-6.9104,39.7325
3278,Unlabeled_602 220,220,4.8,0.0005,ES,0.00013105,-2.9206,39.9079
3279,Unlabeled_603 220,220,44,0.0021025,ES,0.0011966,-0.58228,38.3675
3280,El Palmeral 220,220,44.3,0.002116,ES,0.0012043,-0.45044,38.3761
3281,Saladas 220a,220,37.7,0.0017997,ES,0.0010243,-0.7251,38.4019
3282,Unlabeled_604 380,380,91.6,0.0043715,ES,0.0024879,-1.4052,37.8742
3283,El Palmar 380,380,96.2,0.004595,ES,0.0026151,-1.1975,37.9182
3284,Escombreras 220,220,20.5,0.00097728,ES,0.0005562,-1.0107,37.5968
3285,Sanzo 380,380,17.7,0.00084487,ES,0.00048084,-7.0642,43.3651
3286,El Palo 380,380,14.7,0.00070411,ES,0.00040073,-6.8445,43.3412
3287,Salas 380,380,28.4,0.0013578,ES,0.00077275,-6.427,43.2852
3288,Silleda 380,380,52.9,0.0025243,ES,0.0014367,-8.3936,42.6824
3289,Fontefria 220,220,27.9,0.0013321,ES,0.00075813,-8.3936,42.1715
3290,Pedralva 380,380,76,0.0036304,PT,0.011451,-8.3276,41.599
3291,Recarei 380,380,107.3,0.0051214,PT,0.016154,-8.3936,41.1125
3292,Unlabeled_605 220,220,27.4,0.0013066,ES,0.0007436,-8.3936,42.2204
3293,Albarellos 220,220,28.7,0.0013711,ES,0.00078032,-8.3276,42.4397
3294,Velle 220,220,7.7,0.0005,ES,0.00020898,-7.9541,42.3829
3295,Montouto 220,220,27.8,0.0013285,ES,0.0007561,-8.3716,42.1064
3296,Unlabeled_606 220,220,28.2,0.001346,ES,0.00076606,-8.4375,42.2204
3297,Atios 220,220,26.8,0.0012818,ES,0.00072949,-8.7122,42.0982
3298,Unlabeled_607 220,220,29.1,0.0013888,ES,0.00079042,-8.6378,42.3743
3299,Mazaricos 220,220,14.7,0.00070331,ES,0.00040027,-9.0198,42.9162
3300,Regoelle 220,220,11.1,0.00052882,ES,0.00030097,-9.1296,42.9886
3301,Lousame 220,220,19.1,0.00091298,ES,0.0005196,-8.9099,42.8115
3302,Tambre II 220,220,17.4,0.00082863,ES,0.0004716,-8.877,42.884
3303,Canillejas 220,220,268,0.012797,ES,0.0072833,-3.2739,40.4302
3304,Unlabeled_608 220,220,56.7,0.0027054,ES,0.0015397,-3.2629,40.0781
3305,Unlabeled_609 220,220,9,0.0005,ES,0.00024457,-3.6353,41.0436
3306,Aceca 220,220,8.1,0.0005,ES,0.00022053,-3.999,39.3088
3307,Unlabeled_610 220,220,15.2,0.000725,ES,0.00041262,-3.4827,39.7748
3308,Unlabeled_611 220,220,11.3,0.00054061,ES,0.00030767,-3.5156,39.6818
3309,Unlabeled_612 220,220,8.9,0.0005,ES,0.00024188,-3.197,39.8001
3310,Unlabeled_613 220,220,9.4,0.0005,ES,0.00025487,-3.2494,39.7397
3311,Unlabeled_614 220,220,36.8,0.0017564,ES,0.00099964,-3.5492,39.9109
3312,Unlabeled_615 220,220,7.4,0.0005,ES,0.00020009,-4.9548,40.1537
3313,Unlabeled_616 220,220,7.4,0.0005,ES,0.00020086,-4.9379,40.122
3314,Melancolicos 220,220,237.1,0.011319,ES,0.0064422,-4.1199,40.1705
3315,Mediodia 220,220,272.2,0.012998,ES,0.0073976,-3.9001,40.1537
3316,Alqueva 380b,380,13.7,0.0006528,PT,0.0020591,-7.4268,38.195
3317,Alqueva II 380,380,13.4,0.00064032,PT,0.0020197,-7.5476,38.1864
3318,Sines 380a,380,26.7,0.0012769,PT,0.0040276,-8.7781,38.0135
3319,Torrearenillas 220,220,29.9,0.0014286,ES,0.00081307,-6.9214,37.1866
3320,D.Rodrigo 220,220,45.5,0.0021708,ES,0.0012354,-5.614,37.134
3321,Carmona 220,220,10.5,0.00050301,ES,0.00028628,-5.5151,37.7881
3322,Unlabeled_617 380,380,89.9,0.004294,PT,0.013544,-8.4814,37.3265
3323,Unlabeled_618 220,220,49.4,0.002361,ES,0.0013437,-5.5942,37.4991
3324,Santiponce 220,220,47.6,0.0022741,ES,0.0012943,-5.9875,37.3527
3325,Salteras 220a,220,45.9,0.0021896,ES,0.0012461,-6.0095,37.4749
3326,Salteras 220b,220,47,0.0022451,ES,0.0012778,-6.1194,37.4923
3327,Unlabeled_619 220,220,47.8,0.0022809,ES,0.0012981,-6.1414,37.4051
3328,Manzanares 220,220,17.9,0.00085373,ES,0.00048588,-3.3398,38.9423
3329,Tarifa 380,380,106.5,0.0050833,ES,0.002893,-5.625,36.0491
3330,Puerto de la Cruz 380,380,107.4,0.0051257,ES,0.0029172,-5.7129,36.1113
3331,Bahia de Algeciras 380,380,40.4,0.0019304,ES,0.0010987,-5.3833,36.1822
3332,Los Barrios 380,380,36.9,0.0017625,ES,0.0010031,-5.4602,36.1379
3333,Pinar del Rey 220,220,15.5,0.0007393,ES,0.00042076,-5.4492,36.262
3334,Jordana 220,220,27.9,0.0013325,ES,0.00075836,-5.1636,36.6596
3335,Unlabeled_620 380,380,110.7,0.0052843,ES,0.0030074,-3.2624,37.3187
3336,Caparacena 220,220,41.6,0.0019871,ES,0.0011309,-3.988,37.2128
3337,Los Ramos 220,220,69.4,0.0033142,ES,0.0018862,-4.4275,36.7565
3338,Unlabeled_621 220,220,67.2,0.0032099,ES,0.0018268,-4.5374,36.7389
3339,Unlabeled_622 220,220,67.1,0.0032025,ES,0.0018226,-4.5991,36.7005
3340,Atarfe 220,220,48.7,0.0023271,ES,0.0013244,-3.9551,37.0376
3341,Olivares 220,220,114.3,0.0054593,ES,0.0031071,-3.8452,37.7707
3342,Unlabeled_623 220,220,11.5,0.00054787,ES,0.00031181,-4.3726,38.4019
3343,Unlabeled_624 220,220,8.5,0.0005,ES,0.00023052,-4.2517,38.6855
3344,Elcogas 220,220,12.3,0.00058609,ES,0.00033356,-4.0649,38.5224
3345,Unlabeled_625 220,220,6.7,0.0005,ES,0.00018143,-4.6599,40.4812
3346,Aravaca 220,220,8.1,0.0005,ES,0.00021981,-4.5923,40.4219
3347,Boadilla 220,220,7.8,0.0005,ES,0.00021126,-4.8669,40.1789
3348,Urro 220,220,36.1,0.0017234,PT,0.0054359,-8.2288,41.2861
3349,Recarei 220,220,35.8,0.0017071,PT,0.0053846,-8.3936,41.1125
3350,Unlabeled_626 220,220,36.2,0.0017287,PT,0.0054527,-8.5586,40.9707
3351,Unlabeled_627 220,220,20.7,0.00099023,PT,0.0031234,-8.5254,40.6306
3352,Estarreja 380,380,90.2,0.0043061,PT,0.013582,-8.6353,40.7556
3353,Unlabeled_628 220,220,20.9,0.0010001,PT,0.0031546,-8.4814,40.5555
3354,Castelo Branco 380,380,13.8,0.00065996,PT,0.0020817,-7.4048,39.8338
3355,Unlabeled_629 220,220,20.5,0.00097682,PT,0.0030811,-8.3826,40.313
3356,Penela 220,220,20.8,0.00099216,PT,0.0031295,-8.4814,39.8845
3357,Folques 220,220,13.5,0.00064541,PT,0.0020358,-8.02,40.2208
3358,P. Serra 220,220,13.4,0.00063897,PT,0.0020155,-7.9321,40.0865
3359,Aguieira 220,220,19.4,0.00092398,PT,0.0029144,-8.2617,40.3465
3360,Unlabeled_630 220,220,16.9,0.0008082,PT,0.0025492,-8.2731,40.3047
3361,Rio Maior 220,220,27.9,0.0013311,PT,0.0041987,-8.9978,39.3683
3362,Unlabeled_631 220,220,4.5,0.0005,ES,0.00012121,-5.0082,40.6127
3363,Malling 380,380,129.4,0.0061786,DK,0.02941,10.0415,55.9861
3364,Skarbakvarket 380,380,72.6,0.0034675,DK,0.016505,9.5471,55.4913
3365,Kingstrup 380,380,115.3,0.0055063,DK,0.02621,10.0964,55.4165
3366,Landerupgard 132,132,0,0.0005,DK,0,9.5032,55.5908
3367,Endrup 380,380,79.2,0.0037816,DK,0.018,8.844,55.4913
3368,Askar 380,380,100.5,0.0047973,DK,0.022835,9.2285,55.9369
3369,Kiel 220,220,65.2,0.0031127,DE,0.00094757,10.3271,54.3806
3370,Ensted 220,220,35.1,0.0016766,DK,0.0079808,9.5142,55.0154
3371,Herrenwyk 380,380,150.3,0.0071771,DE,0.0021848,10.8875,53.9496
3372,Grudziadz Wegrowo 380,380,118.7,0.0056671,PL,0.0057505,18.7756,53.475
3373,Milosna 380,380,395.8,0.018896,PL,0.019174,21.2366,52.248
3374,Siedlce Ujrzanow 380,380,160.2,0.0076489,PL,0.0077616,22.2803,52.093
3375,Unlabeled_632 380,380,123.1,0.0058785,PL,0.0059651,21.7749,51.3924
3376,Kozienice 220,220,41,0.001959,PL,0.0019878,21.5552,51.6248
3377,Sochaczew 220,220,42.8,0.0020453,PL,0.0020754,20.2698,52.1941
3378,Mory 220,220,128.1,0.0061177,PL,0.0062078,20.8301,52.1941
3379,Pulawy 220,220,84.7,0.0040448,PL,0.0041044,22.0276,51.3786
3380,Unlabeled_633 220,220,36.3,0.001734,PL,0.0017595,18.0725,52.1941
3381,Podolszyce 220,220,55.7,0.0026591,PL,0.0026983,19.6655,52.543
3382,Grudziadz Wegrowo 220,220,39.6,0.001889,PL,0.0019168,18.7756,53.475
3383,Torun Elana 220,220,109.5,0.0052269,PL,0.0053038,18.5449,53.0478
3384,Olsztyn 220,220,42.4,0.0020227,PL,0.0020525,20.5554,53.7812
3385,Slupsk Wierzbiecino 380,380,63.9,0.0030488,PL,0.0030937,16.9189,54.4892
3386,Tihau 220,220,54.4,0.0025988,RO,0.0073157,23.3899,47.2419
3387,Stuparei 220,220,29.2,0.0013919,RO,0.0039182,24.4336,45.1201
3388,Brazi Vest 220,220,52.8,0.0025224,RO,0.0071006,26.1035,44.9881
3389,Arefu 220,220,18.8,0.00089972,RO,0.0025328,24.5874,45.3521
3390,Pitesti Sud 220,220,55.8,0.0026664,RO,0.007506,24.7961,44.9026
3391,Roman Nord 380,380,189.4,0.0090427,RO,0.025456,26.8726,47.0402
3392,Lacu Sarat 380,380,45.4,0.0021667,RO,0.0060993,28.0481,45.3521
3393,Isaccea 380,380,65.1,0.0031107,RO,0.0087566,28.4436,45.2362
3394,Borzesti 220,220,66.8,0.0031881,RO,0.0089745,27.0703,46.2862
3395,Unlabeled_634 220,220,70.9,0.0033838,RO,0.0095255,27.7899,46.6345
3396,Dumbrava 220,220,47.6,0.0022711,RO,0.0063933,26.3123,46.8226
3397,Barbosi 220,220,17.1,0.00081679,RO,0.0022993,28.0591,45.437
3398,Brazi Vest 380,380,158.5,0.0075672,RO,0.021302,26.1035,44.9881
3399,Domnesti 380,380,353.7,0.016888,RO,0.047541,26.0266,44.3474
3400,Pelicanu 380,380,75.9,0.0036223,RO,0.010197,27.334,44.2531
3401,Bucuresti Sud 380,380,338.1,0.016143,RO,0.045444,26.2134,44.3867
3402,Isalnita 220,220,34.9,0.0016668,RO,0.0046921,23.7524,44.371
3403,Craiova Nord 220,220,39.2,0.0018737,RO,0.0052744,23.9941,44.2216
3404,Fantanele 220,220,53.5,0.0025557,RO,0.0071944,24.873,46.4908
3405,Unlabeled_635 220,220,19.4,0.00092747,RO,0.0026109,23.7415,46.5438
3406,Unlabeled_636 220,220,25.5,0.0012154,RO,0.0034214,23.2031,44.1743
3407,Tr. Severin 220,220,14.5,0.00069128,RO,0.001946,22.7527,44.6452
3408,Sugag 220,220,20.7,0.00098633,RO,0.0027766,23.6316,45.8211
3409,Galceag 220,220,19.7,0.00094274,RO,0.0026539,23.7744,45.7139
3410,Retezat 380,380,36.2,0.00173,RO,0.0048701,22.8076,45.5217
3411,Tg.Jiu 220,220,10.7,0.00051284,RO,0.0014437,23.4119,45.1511
3412,Calea Aradului 220,220,23.4,0.0011151,RO,0.0031392,21.1926,46.0351
3413,Sacalaz 220,220,29.7,0.0014187,RO,0.0039938,21.0388,45.8365
3414,Azoty Tarnow 220,220,53,0.0025328,PL,0.0025701,21.0498,50.0077
3415,Chmielow 220,220,40.2,0.0019174,PL,0.0019456,21.6541,50.4855
3416,Rovinari 380,380,34.5,0.001646,RO,0.0046335,23.291,44.9726
3417,Urechesti 220,220,12.1,0.00057555,RO,0.0016202,23.4338,45.0425
3418,Stolnik 380,380,272.2,0.012996,BG,0.04362,23.6975,42.7793
3419,Mizia 380,380,166.5,0.0079476,BG,0.026675,24.2139,43.2532
3420,Kozloduy 220,220,43.2,0.0020642,BG,0.0069283,23.6426,43.787
3421,Vetren 380,380,57.2,0.0027323,BG,0.0091709,24.0491,42.2204
3422,Blagoevgrad 380,380,121.6,0.0058074,BG,0.019492,23.1921,42.0738
3423,Stip 380,380,130.7,0.0062395,MK,0.1089,22.2144,41.8532
3424,Trikala 380,380,263.7,0.012591,GR,0.031098,21.9946,39.4871
3425,Larissa 380,380,334.8,0.015987,GR,0.039484,22.4341,39.5295
3426,Amyndeo 380,380,104.5,0.0049874,GR,0.012318,21.731,40.6473
3427,Ag.Dimitrios 380,380,165.4,0.0078983,GR,0.019507,22.0496,40.4971
3428,Burrel 220,220,51.9,0.0024798,AL,0.043281,20.2039,41.6237
3429,Moglice 220,220,54.9,0.0026211,AL,0.045747,20.4346,40.7722
3430,Babice 220,220,77,0.0036784,AL,0.064199,19.6106,40.4887
3431,Fierze 220,220,36.2,0.0017277,AL,0.030155,20.1929,42.1308
3432,Skopje 4 380,380,231.8,0.011067,MK,0.19315,21.72,42.0411
3433,Prizren 220,220,121.1,0.0057812,RS,0.018919,20.6104,42.2529
3434,Skopje 1 220,220,110.9,0.0052958,MK,0.092428,21.5222,42.0167
3435,Sorgente 380,380,152.4,0.0072789,IT,0.0035289,15.238,38.0827
3436,S. F. Mela 380,380,140.7,0.0067188,IT,0.0032574,15.2271,38.1605
3437,Unlabeled_637 380,380,21.2,0.0010132,PT,0.0031958,-7.6245,39.521
3438,Villaverde 220,220,13.8,0.00065983,ES,0.00037553,-3.1641,40.0024
3439,Unlabeled_638 220,220,35.9,0.0017161,ES,0.00097665,-0.61523,38.2899
3440,Unlabeled_639 380,380,89.9,0.0042927,ES,0.0024431,-1.459,37.8214
3441,El Palmar 220,220,32.1,0.0015317,ES,0.00087172,-1.1975,37.9182
3442,Fausita 220,220,13.4,0.00064179,ES,0.00036526,-0.802,37.6055
3443,Unlabeled_640 380,380,40.5,0.001936,ES,0.0011018,-6.405,43.3571
3444,V. Minho 380,380,15.6,0.00074322,PT,0.0023443,-7.7673,41.5826
3445,V.N. Famalicao 380,380,116.2,0.0055485,PT,0.017501,-8.6572,41.4674
3446,Unlabeled_641 380,380,114.7,0.0054771,PT,0.017276,-8.5066,41.1754
3447,Unlabeled_642 380,380,109.5,0.0052284,PT,0.016492,-8.2925,41.2068
3448,Lavos 380,380,49.8,0.0023765,PT,0.0074959,-8.8879,40.0108
3449,Unlabeled_643 380,380,61,0.0029138,PT,0.0091909,-8.8989,39.6649
3450,P.E.S. Cando 220,220,31.4,0.0014982,ES,0.00085269,-8.3386,42.5045
3451,Unlabeled_644 220,220,28.4,0.0013583,ES,0.00077304,-8.7012,42.3504
3452,Unlabeled_645 220,220,9,0.0005,ES,0.00024429,-3.9836,39.4282
3453,Carroyuelas 220,220,12.5,0.00059717,ES,0.00033987,-3.4607,39.4192
3454,Picon 220,220,11.3,0.0005385,ES,0.00030647,-4.1199,38.9423
3455,Unlabeled_646 220,220,9.4,0.0005,ES,0.00025651,-3.2161,39.9063
3456,Unlabeled_647 220,220,5.2,0.0005,ES,0.00014213,-3.9792,39.4618
3457,Unlabeled_648 220,220,2.2,0.0005,ES,6.0728e-05,-4.5158,39.5289
3458,V. Batan 220,220,50.3,0.0024018,ES,0.0013669,-4.3396,40.2795
3459,Arganzuela 220,220,227.2,0.010848,ES,0.006174,-3.988,40.0781
3460,Palafox 220,220,281.1,0.01342,ES,0.0076376,-3.9221,40.2292
3461,Pte Princesa 220,220,279.4,0.01334,ES,0.0075924,-3.6914,40.1201
3462,Sines 380b,380,29.2,0.0013928,PT,0.0043931,-8.6902,37.8488
3463,Palmela 380,380,184,0.0087854,PT,0.027711,-8.822,38.5825
3464,Unlabeled_649 380,380,105.2,0.0050228,PT,0.015843,-8.5913,38.634
3465,Rocio 220,220,48,0.0022931,ES,0.0013051,-6.449,37.0289
3466,C.Colon 220,220,30.2,0.0014419,ES,0.00082062,-7.0203,37.2303
3467,Unlabeled_650 220,220,49.4,0.0023576,ES,0.0013418,-5.5279,37.4226
3468,Unlabeled_651 220,220,49.2,0.0023481,ES,0.0013364,-5.8777,37.1691
3469,Unlabeled_652 220,220,18.8,0.00089611,ES,0.00051,-5.3952,37.5816
3470,Portimao 380,380,91.9,0.0043898,PT,0.013846,-8.4375,37.2653
3471,Unlabeled_653 220,220,22.2,0.0010603,ES,0.00060342,-3.3728,39.0106
3472,La Paloma 220,220,22.6,0.001079,ES,0.00061408,-3.208,39.0704
3473,Puerto de la Cruz 132,132,0,0.0005,ES,0,-5.7129,36.1113
3474,Los Barrios 220,220,12.3,0.00058751,ES,0.00033437,-5.4602,36.1379
3475,Puerto Real 220,220,82.9,0.003956,ES,0.0022515,-6.1523,36.4743
3476,Acerinox 220,220,20.3,0.00096853,ES,0.00055122,-5.4932,36.4301
3477,Unlabeled_654 220,220,32.9,0.0015725,ES,0.00089494,-5.1324,36.5822
3478,Canuelo 220,220,34.4,0.0016406,ES,0.00093373,-5.5371,36.1024
3479,Unlabeled_655 220,220,84,0.0040086,ES,0.0022814,-5.9015,36.5394
3480,San Roque 220,220,22.8,0.0010866,ES,0.00061842,-5.636,36.262
3481,Unlabeled_656 380,380,190.8,0.009111,ES,0.0051853,-2.7126,37.1183
3482,Hueneja 380,380,94.3,0.0045047,ES,0.0025637,-3.2959,37.2128
3483,El Fargue 220,220,52.4,0.0025023,ES,0.0014241,-3.6145,37.1516
3484,Gabias 220,220,54.1,0.0025849,ES,0.0014711,-3.7903,37.0113
3485,Los Montes 220,220,65.2,0.0031143,ES,0.0017724,-4.2957,36.8269
3486,Poligono 220,220,66.6,0.003179,ES,0.0018093,-4.5264,36.686
3487,Cartama 220,220,69.8,0.0033311,ES,0.0018958,-4.7681,36.7301
3488,Unlabeled_657 220,220,69.8,0.0033328,ES,0.0018968,-4.834,38.0135
3489,Venta de la Ines 220,220,13.7,0.00065314,ES,0.00037172,-4.6362,38.4536
3490,La Solana 220,220,9.5,0.0005,ES,0.00025885,-4.1528,38.7198
3491,Unlabeled_658 220,220,7.7,0.0005,ES,0.00020842,-4.6252,40.5222
3492,Unlabeled_659 220,220,38,0.0018165,PT,0.0057296,-8.4911,41.2553
3493,Canelas 220,220,36.6,0.0017464,PT,0.0055085,-8.6133,40.9799
3494,Crestuma 220,220,36.6,0.0017497,PT,0.0055188,-8.5144,40.9633
3495,Mourisca 220,220,22.3,0.0010655,PT,0.003361,-8.3826,40.6223
3496,Falagueira 380,380,22.6,0.0010792,PT,0.0034041,-7.6904,39.5972
3497,Mortagua 220,220,20.6,0.00098277,PT,0.0030999,-8.3606,40.38
3498,Zezere 220,220,20.5,0.00097647,PT,0.00308,-8.3936,39.5125
3499,Unlabeled_660 220,220,64.2,0.003065,PT,0.0096676,-9.2596,39.0696
3500,Rio Maior 380,380,83.6,0.0039934,PT,0.012596,-8.9978,39.3683
3501,Carregado 220,220,69.6,0.0033222,PT,0.010479,-8.9758,39.0363
3502,Unlabeled_661 220,220,4.8,0.0005,ES,0.00013023,-5.0537,40.5806
3503,Trige 380,380,132.5,0.0063258,DK,0.030111,10.1953,56.2739
3504,Malling 132,132,0,0.0005,DK,0,10.0415,55.9861
3505,Fraugde 380,380,101.5,0.0048445,DK,0.02306,10.5139,55.3729
3506,Kingstrup 132,132,0,0.0005,DK,0,10.0964,55.4165
3507,Endrup 132,132,0,0.0005,DK,0,8.844,55.4913
3508,Endrup 220,220,26.4,0.0012605,DK,0.0060002,8.844,55.4913
3509,Tjele 380,380,170.9,0.0081605,DK,0.038844,9.635,56.4686
3510,Askar 132,132,0,0.0005,DK,0,9.2285,55.9369
3511,Ensted 132,132,0,0.0005,DK,0,9.5142,55.0154
3512,Pelplin 380,380,140.1,0.0066911,PL,0.0067897,18.5339,53.8266
3513,Gdansk Blonie 380,380,427.8,0.020426,PL,0.020727,18.6877,54.2652
3514,Stanislawow 380,380,393.2,0.018774,PL,0.019051,21.4124,52.2143
3515,Milosna 220,220,131.9,0.0062987,PL,0.0063915,21.2366,52.248
3516,Lublin 380,380,277.5,0.013249,PL,0.013444,22.5769,51.255
3517,Unlabeled_662 220,220,136.5,0.0065154,PL,0.0066113,20.7971,51.9984
3518,Towarowa 220,220,131.2,0.0062663,PL,0.0063585,20.9509,52.1807
3519,Abramowice 220,220,91.4,0.004366,PL,0.0044303,22.5989,51.1587
3520,Ostroleka B 220,220,29.5,0.0014104,PL,0.0014312,21.6211,53.0544
3521,Olsztyn 380,380,127.1,0.0060682,PL,0.0061576,20.5554,53.7812
3522,Zydowo Kierzkowo 380,380,127.4,0.0060833,PL,0.0061729,16.6882,54.0852
3523,Zarnowiec 380,380,156.7,0.0074836,PL,0.0075938,18.1055,54.7119
3524,Salaj 220,220,45.9,0.0021934,RO,0.0061744,23.0933,47.1897
3525,Cluj Floresti 220,220,21.3,0.0010149,RO,0.0028571,23.6755,46.8226
3526,Raureni 220,220,15.1,0.0007191,RO,0.0020243,24.3896,45.2672
3527,Fundeni 220,220,119.2,0.0056896,RO,0.016016,26.1694,44.4965
3528,Vidraru 220,220,31.1,0.0014833,RO,0.0041755,24.5764,45.4986
3529,Suceava 380,380,239.3,0.011427,RO,0.032167,26.3342,47.7024
3530,Braila 380,380,52.5,0.0025068,RO,0.0070568,27.8613,45.2672
3531,Gura lalomitei 380,380,49.5,0.0023637,RO,0.0066538,27.8943,44.7623
3532,Lacu Sarat 220,220,15.1,0.00072222,RO,0.0020331,28.0481,45.3521
3533,Rahman 380,380,29.5,0.0014101,RO,0.0039694,28.3997,44.887
3534,Isaccea 750,750,0,0.0005,RO,0,28.4436,45.2362
3535,Varna 380,380,260.7,0.012446,BG,0.041773,27.4329,43.405
3536,Tulcea Vest 380,380,43.2,0.002063,RO,0.0058074,28.96,45.1665
3537,tutora 220,220,182.2,0.0087015,RO,0.024495,27.5098,47.2345
3538,Munteni 220,220,60.2,0.0028748,RO,0.0080927,27.9053,46.6645
3539,Stejaru 220,220,47.6,0.0022746,RO,0.006403,26.2024,46.9653
3540,Filesti 220,220,16.1,0.0007672,RO,0.0021597,28.1689,45.4216
3541,Stalpu 380,380,173.7,0.0082919,RO,0.023342,26.9275,45.2053
3542,Cernavoda 380,380,78.1,0.0037294,RO,0.010499,28.2019,44.4259
