ID1,ID2,Resistance [Ohm],Reactance [Ohm], Thermal limit [MW]
3230,3382,0.008589,0.049078,490
3231,3383,0.008525,0.048712,490
3231,3384,0.022902,0.13087,490
3232,3385,0.001463,0.013846,1700
3234,3386,0.00697,0.039825,490
3236,3259,0.000585,0.005539,1700
3237,3387,0.003435,0.019628,490
3237,3388,0.01443,0.082456,490
3237,3388,0.01443,0.082456,490
3237,3389,0.005596,0.031975,490
3237,3390,0.001425,0.008143,490
3238,3391,0.001008,0.009537,1700
3239,3392,0.000837,0.007926,1700
3239,3393,0.001277,0.012083,1700
3239,3393,0.001277,0.012083,1700
3240,3394,0.002002,0.011441,490
3240,3394,0.002002,0.011441,490
3240,3395,0.011444,0.065393,490
3240,3395,0.011444,0.065393,490
3240,3396,0.009827,0.056157,490
3240,3397,0.018024,0.10299,490
3241,3398,0.000261,0.00247,1700
3241,3398,0.000261,0.00247,1700
3241,3399,0.001581,0.014967,1700
3245,3400,0.00165,0.015615,1700
3245,3401,0.000288,0.002727,1700
3245,3401,0.000288,0.002727,1700
3246,3402,0.00789,0.045086,490
3246,3403,0.00748,0.04274,490
3247,3404,0.004339,0.024793,490
3248,3405,0.0011,0.006283,490
3248,3405,0.0011,0.006283,490
3250,3406,0.011537,0.065926,490
3250,3406,0.011537,0.065926,490
3250,3407,0.002312,0.013211,490
3250,3407,0.002312,0.013211,490
3251,3408,0.001555,0.008886,490
3251,3409,0.001662,0.009498,490
3252,3410,0.000733,0.006939,1700
3253,3411,0.004502,0.025726,490
3254,3255,0.001418,0.008103,490
3254,3412,0.001215,0.006944,490
3254,3412,0.001215,0.006944,490
3255,3413,0.001368,0.007816,490
3255,3413,0.001368,0.007816,490
3256,3258,0.008314,0.04751,490
3256,3414,0.001061,0.006065,490
3257,3375,0.001288,0.012186,1700
3258,3415,0.003905,0.022312,490
3258,3415,0.003948,0.022561,490
3259,3399,0.004321,0.040899,1700
3259,3416,0.000264,0.002497,1700
3259,3416,0.00046,0.004354,1700
3259,3417,0.001385,0.038088,1000
3260,3418,0.000362,0.003429,1700
3261,3419,0.001525,0.014435,1700
3261,3419,0.001525,0.014435,1700
3261,3419,0.001456,0.013781,1700
3261,3420,0.001385,0.038088,1000
3262,3421,0.001757,0.016633,1700
3262,3422,0.001043,0.00987,1700
3262,3422,0.001043,0.00987,1700
3262,3423,0.001996,0.018892,1700
3263,3423,0.001451,0.013731,1700
3264,3424,0.001846,0.017475,1700
3264,3424,0.001846,0.017475,1700
3264,3425,0.002081,0.019691,1700
3264,3425,0.002081,0.019691,1700
3264,3426,0.00082,0.007764,1700
3264,3426,0.00082,0.007764,1700
3264,3427,0.001128,0.010677,1700
3264,3427,0.001128,0.010677,1700
3265,3267,0.006858,0.03919,490
3265,3274,0.003429,0.019591,490
3265,3274,0.003429,0.019591,490
3265,3428,0.007163,0.040928,490
3266,3429,0.002678,0.015303,490
3266,3429,0.002678,0.015303,490
3267,3430,0.004215,0.024085,490
3267,3430,0.004215,0.024085,490
3269,3431,0.003556,0.020318,490
3270,3432,0.00031,0.002931,1700
3271,3433,0.002411,0.013775,490
3272,3434,0.006833,0.039047,490
3272,3434,0.006853,0.039158,490
3275,3435,0.000412,0.003898,1700
3275,3436,0.000411,0.003889,1700
3276,3437,0.000309,0.002927,1700
3278,3438,0.004553,0.026014,490
3278,3438,0.004553,0.026014,490
3279,3281,0.001694,0.009678,490
3279,3281,0.001694,0.009678,490
3279,3439,0.001182,0.006752,490
3282,3440,0.000146,0.001381,1700
3282,3440,0.000146,0.001381,1700
3283,3441,0.001385,0.038088,1000
3284,3442,0.002392,0.01367,490
3286,3443,0.000691,0.00654,1700
3287,3443,0.000158,0.001495,1700
3287,3443,0.000158,0.001495,1700
3289,3292,0.000701,0.004007,490
3289,3296,0.000845,0.004827,490
3290,3444,0.000905,0.008566,1700
3290,3444,0.000905,0.008566,1700
3290,3444,0.000997,0.009439,1700
3290,3444,0.000997,0.009439,1700
3290,3445,0.000847,0.008017,1700
3290,3445,0.000847,0.008017,1700
3291,3349,0.001385,0.038088,1000
3291,3446,0.000228,0.002156,1700
3291,3446,0.000228,0.002156,1700
3291,3447,0.000261,0.002468,1700
3291,3447,0.000261,0.002468,1700
3291,3448,0.002602,0.024629,1700
3291,3448,0.002602,0.024629,1700
3291,3448,0.002801,0.026507,1700
3291,3449,0.003521,0.03332,1700
3292,3296,0.000472,0.002697,490
3293,3450,0.000935,0.005343,490
3295,3297,0.003659,0.020909,490
3298,3451,0.000818,0.004675,490
3298,3451,0.000818,0.004675,490
3299,3301,0.001903,0.010873,490
3304,3311,0.004421,0.025262,490
3304,3311,0.004421,0.025262,490
3304,3311,0.004403,0.025161,490
3304,3311,0.004403,0.025161,490
3306,3452,0.001729,0.009881,490
3306,3452,0.001729,0.009881,490
3306,3453,0.006236,0.035634,490
3306,3454,0.005458,0.031187,490
3306,3454,0.005458,0.031187,490
3307,3308,0.001392,0.007957,490
3307,3308,0.001392,0.007957,490
3307,3455,0.003526,0.020147,490
3307,3455,0.003526,0.020147,490
3308,3456,0.006792,0.038811,490
3308,3456,0.006792,0.038811,490
3309,3310,0.00105,0.006002,490
3309,3310,0.00105,0.006002,490
3309,3438,0.003178,0.018159,490
3309,3438,0.003178,0.018159,490
3310,3457,0.015321,0.087547,490
3310,3457,0.015321,0.087547,490
3312,3313,0.000496,0.002831,490
3312,3313,0.000496,0.002831,490
3313,3347,0.001271,0.007261,490
3314,3458,0.00289,0.016514,490
3314,3458,0.00289,0.016514,490
3314,3459,0.001971,0.011261,490
3314,3460,0.002397,0.013696,490
3314,3460,0.002397,0.013696,490
3315,3461,0.002356,0.013462,490
3318,3322,0.001742,0.016484,1700
3318,3462,0.000419,0.003963,1700
3318,3462,0.000419,0.003963,1700
3318,3462,0.000383,0.003626,1700
3318,3462,0.000383,0.003626,1700
3318,3463,0.002007,0.018996,1700
3318,3464,0.001819,0.017219,1700
3319,3465,0.006293,0.035957,490
3319,3466,0.001295,0.007401,490
3320,3467,0.005107,0.029181,490
3320,3467,0.005107,0.029181,490
3320,3468,0.003363,0.019216,490
3320,3468,0.003363,0.019216,490
3321,3323,0.004272,0.024412,490
3321,3323,0.004272,0.024412,490
3321,3469,0.003586,0.020489,490
3321,3469,0.003586,0.020489,490
3322,3470,0.000151,0.001429,1700
3322,3470,0.000151,0.001429,1700
3323,3467,0.001448,0.008274,490
3323,3467,0.001448,0.008274,490
3324,3327,0.001923,0.010986,490
3324,3466,0.013085,0.074768,490
3324,3468,0.003115,0.017801,490
3324,3469,0.007737,0.04421,490
3327,3466,0.010869,0.062105,490
3328,3471,0.00105,0.005999,490
3328,3471,0.00105,0.005999,490
3328,3472,0.002363,0.013505,490
3328,3472,0.002363,0.013505,490
3329,3330,0.000202,0.001912,1700
3330,3473,0.001385,0.038088,1000
3332,3474,0.001385,0.038088,1000
3333,3474,0.001787,0.01021,490
3333,3475,0.009621,0.054977,490
3333,3476,0.002472,0.014124,490
3333,3477,0.006875,0.039283,490
3333,3478,0.002514,0.014366,490
3333,3478,0.002514,0.014366,490
3333,3479,0.006996,0.039975,490
3333,3479,0.006996,0.039975,490
3333,3480,0.002174,0.012423,490
3333,3480,0.002174,0.012423,490
3334,3477,0.001238,0.007074,490
3334,3477,0.001238,0.007074,490
3335,3481,0.00104,0.009841,1700
3335,3482,0.000234,0.002217,1700
3335,3482,0.000234,0.002217,1700
3336,3483,0.004834,0.027624,490
3336,3483,0.004834,0.027624,490
3336,3484,0.004211,0.024063,490
3337,3338,0.001297,0.00741,490
3337,3477,0.009338,0.053358,490
3337,3485,0.001828,0.010445,490
3338,3486,0.000769,0.004392,490
3339,3485,0.004254,0.024308,490
3339,3487,0.002016,0.011518,490
3339,3487,0.002016,0.011518,490
3342,3488,0.008147,0.046551,490
3342,3488,0.008147,0.046551,490
3342,3489,0.003083,0.017618,490
3342,3489,0.003083,0.017618,490
3343,3454,0.003994,0.022822,490
3343,3454,0.003994,0.022822,490
3343,3490,0.001219,0.006967,490
3345,3346,0.001133,0.006473,490
3345,3491,0.000704,0.004025,490
3345,3491,0.000704,0.004025,490
3349,3492,0.002416,0.013803,490
3349,3492,0.002416,0.013803,490
3349,3493,0.003065,0.017514,490
3349,3493,0.003065,0.017514,490
3350,3493,0.000608,0.003476,490
3350,3494,0.000491,0.002806,490
3351,3495,0.001573,0.008986,490
3351,3495,0.001573,0.008986,490
3353,3495,0.00145,0.008287,490
3354,3496,0.000695,0.006577,1700
3354,3496,0.000695,0.006577,1700
3355,3360,0.001227,0.007009,490
3355,3497,0.000993,0.005675,490
3355,3497,0.000993,0.005675,490
3356,3498,0.005856,0.033462,490
3356,3498,0.005856,0.033462,490
3359,3360,0.000612,0.003499,490
3361,3499,0.005395,0.030825,490
3361,3500,0.001385,0.038088,1000
3361,3501,0.004794,0.027396,490
3361,3501,0.004989,0.028509,490
3361,3501,0.004989,0.028509,490
3362,3491,0.004469,0.025537,490
3362,3502,0.000683,0.003902,490
3363,3503,0.000745,0.007055,1700
3363,3504,0.001385,0.038088,1000
3365,3505,0.000538,0.005087,1700
3365,3506,0.001385,0.038088,1000
3367,3507,0.001385,0.038088,1000
3367,3508,0.001385,0.038088,1000
3368,3509,0.001259,0.011919,1700
3368,3509,0.001259,0.011919,1700
3368,3510,0.001385,0.038088,1000
3370,3511,0.004132,0.11364,1000
3372,3382,0.001385,0.038088,1000
3372,3512,0.000897,0.00849,1700
3372,3512,0.000897,0.00849,1700
3372,3513,0.00187,0.017696,1700
3373,3514,0.000243,0.002297,1700
3373,3514,0.000243,0.002297,1700
3373,3515,0.001385,0.038088,1000
3374,3514,0.00118,0.011168,1700
3375,3516,0.001241,0.011744,1700
3376,3379,0.005765,0.03294,490
3376,3379,0.005765,0.03294,490
3376,3517,0.009774,0.05585,490
3376,3517,0.009774,0.05585,490
3378,3515,0.004771,0.027264,490
3378,3517,0.002846,0.016263,490
3378,3517,0.002846,0.016263,490
3378,3518,0.001085,0.006202,490
3379,3519,0.006716,0.038375,490
3382,3383,0.006757,0.038613,490
3384,3520,0.015512,0.088637,490
3384,3521,0.001385,0.038088,1000
3385,3522,0.000959,0.00908,1700
3385,3522,0.000959,0.00908,1700
3385,3523,0.00166,0.01571,1700
3386,3524,0.003012,0.017211,490
3386,3525,0.006685,0.0382,490
3387,3526,0.002166,0.012375,490
3388,3398,0.001385,0.038088,1000
3388,3527,0.007134,0.040767,490
3388,3527,0.007134,0.040767,490
3389,3526,0.002354,0.013453,490
3389,3528,0.002113,0.012075,490
3389,3528,0.002113,0.012075,490
3391,3529,0.001629,0.015421,1700
3392,3393,0.00065,0.006152,1700
3392,3530,0.000396,0.003747,1700
3392,3531,0.001914,0.018111,1700
3392,3532,0.001385,0.038088,1000
3393,3533,0.000888,0.008405,1700
3393,3534,0.000356,0.009777,1000
3393,3535,0.004847,0.045874,1700
3393,3536,0.000819,0.007753,1700
3395,3537,0.009203,0.052585,490
3395,3537,0.009203,0.052585,490
3395,3538,0.001229,0.007021,490
3395,3538,0.001229,0.007021,490
3396,3539,0.002325,0.013287,490
3397,3540,0.001132,0.006468,490
3398,3541,0.001341,0.012686,1700
3399,3401,0.000299,0.002834,1700
3400,3542,0.0015,0.014192,1700
3401,3531,0.002711,0.025657,1700
3401,3543,0.001385,0.038088,1000
3402,3403,0.003303,0.018876,490
3402,3403,0.003303,0.018876,490
3403,3544,0.010605,0.060598,490
3403,3545,0.010972,0.062699,490
3404,3546,0.008676,0.049575,490
3405,3547,0.001008,0.005757,490
3405,3548,0.001009,0.005765,490
3405,3548,0.001009,0.005765,490
3406,3549,0.001298,0.007418,490
3406,3550,0.004641,0.026521,490
3411,3417,0.001578,0.009014,490
3415,3551,0.010833,0.061902,490
3415,3552,0.003497,0.01998,490
3417,3544,0.005342,0.030523,490
3418,3419,0.001306,0.012357,1700
3418,3553,0.001015,0.00961,1700
3418,3554,0.001385,0.038088,1000
3419,3555,0.00213,0.020156,1700
3419,3556,0.001385,0.038088,1000
3420,3556,0.009882,0.056467,490
3420,3556,0.009882,0.056467,490
3420,3557,0.005862,0.033499,490
3421,3558,0.000233,0.002201,1700
3421,3558,0.000233,0.002201,1700
3421,3559,0.000757,0.007161,1700
3422,3560,8.9e-05,0.000838,1700
3423,3561,0.000629,0.005954,1700
3424,3562,0.001637,0.015493,1700
3424,3563,0.002743,0.02596,1700
3424,3563,0.002743,0.02596,1700
3425,3427,0.002257,0.021363,1700
3425,3427,0.002257,0.021363,1700
3425,3564,0.002906,0.027501,1700
3425,3564,0.002906,0.027501,1700
3425,3564,0.002997,0.028366,1700
3425,3564,0.002997,0.028366,1700
3426,3565,0.002501,0.023668,1700
3426,3565,0.002501,0.023668,1700
3426,3566,0.000583,0.005514,1700
3426,3566,0.000583,0.005514,1700
3427,3567,0.00156,0.014768,1700
3427,3567,0.00156,0.014768,1700
3428,3568,0.004965,0.028372,490
3430,3569,0.001571,0.008976,490
3430,3569,0.001571,0.008976,490
3431,3433,0.004982,0.02847,490
3431,3568,0.002349,0.013424,490
3431,3570,0.001634,0.009339,490
3432,3561,0.001223,0.011574,1700
3432,3571,0.002177,0.0206,1700
3434,3572,0.008679,0.049592,490
3435,3573,0.001359,0.012864,1700
3435,3574,0.001385,0.038088,1000
3436,3575,0.001385,0.038088,1000
3437,3496,0.000197,0.001862,1700
3437,3496,0.000197,0.001862,1700
3437,3576,0.000982,0.009293,1700
3438,3455,0.001702,0.009726,490
3438,3455,0.001702,0.009726,490
3438,3577,0.001097,0.006268,490
3438,3577,0.001097,0.006268,490
3438,3578,0.004522,0.02584,490
3438,3578,0.004522,0.02584,490
3438,3579,0.005755,0.032885,490
3438,3579,0.005755,0.032885,490
3439,3580,0.001733,0.009902,490
3439,3581,0.001393,0.007961,490
3439,3581,0.001393,0.007961,490
3440,3582,0.000269,0.002542,1700
3440,3582,0.000269,0.002542,1700
3440,3583,0.0006,0.005676,1700
3440,3583,0.0006,0.005676,1700
3441,3442,0.006392,0.036523,490
3442,3584,0.001385,0.038088,1000
3442,3585,0.00239,0.013654,490
3443,3586,0.000625,0.005911,1700
3443,3586,0.000625,0.005911,1700
3444,3587,0.000235,0.002219,1700
3444,3588,0.000325,0.003077,1700
3444,3588,0.000325,0.003077,1700
3445,3589,0.000574,0.005429,1700
3445,3589,0.000574,0.005429,1700
3446,3590,3.9e-05,0.000371,1700
3446,3590,3.9e-05,0.000371,1700
3447,3589,0.000303,0.002869,1700
3447,3589,0.000303,0.002869,1700
3448,3591,0.000202,0.001912,1700
3448,3591,0.000202,0.001912,1700
3448,3592,0.000243,0.002297,1700
3448,3592,0.000243,0.002297,1700
3449,3593,0.000204,0.001926,1700
3449,3593,0.000204,0.001926,1700
3449,3594,0.001158,0.01096,1700
3450,3595,0.00105,0.006002,490
3451,3596,0.001155,0.006601,490
3451,3596,0.001155,0.006601,490
3451,3597,0.001261,0.007205,490
3451,3597,0.001261,0.007205,490
3452,3456,0.000488,0.002787,490
3452,3456,0.000488,0.002787,490
3452,3598,0.000955,0.005457,490
3452,3598,0.000955,0.005457,490
3453,3599,0.002367,0.013528,490
3453,3600,0.001867,0.010667,490
3453,3600,0.001867,0.010667,490
3454,3601,0.003524,0.020136,490
3454,3602,0.001949,0.011136,490
3454,3602,0.001949,0.011136,490
3455,3577,0.000543,0.003101,490
3455,3577,0.000543,0.003101,490
3456,3603,0.001011,0.005776,490
3456,3603,0.001011,0.005776,490
3457,3604,0.003641,0.020806,490
3457,3604,0.003641,0.020806,490
3457,3605,0.001712,0.009785,490
3457,3605,0.001712,0.009785,490
3458,3491,0.004713,0.026931,490
3458,3491,0.004713,0.026931,490
3458,3606,0.002542,0.014524,490
3459,3607,0.001454,0.008307,490
3460,3608,0.003552,0.020296,490
3461,3579,0.001377,0.00787,490
3461,3579,0.001377,0.00787,490
3463,3464,0.000404,0.003827,1700
3463,3609,0.00014,0.001325,1700
3463,3610,0.001181,0.011178,1700
3464,3611,0.000307,0.002903,1700
3464,3611,0.000307,0.002903,1700
3465,3612,0.00498,0.028457,490
3466,3613,0.00195,0.011144,490
3467,3614,0.00149,0.008513,490
3467,3614,0.00149,0.008513,490
3468,3615,0.000455,0.002602,490
3469,3616,0.003312,0.018927,490
3471,3599,0.003872,0.022126,490
3471,3601,0.0055,0.031427,490
3474,3477,0.007622,0.043555,490
3475,3617,0.001247,0.007123,490
3475,3618,0.012231,0.06989,490
3475,3619,0.003652,0.020867,490
3475,3620,0.006891,0.039374,490
3475,3621,0.004516,0.025807,490
3479,3620,0.002583,0.014762,490
3479,3620,0.002583,0.014762,490
3479,3622,0.000643,0.003671,490
3479,3622,0.000643,0.003671,490
3481,3623,0.001438,0.013607,1700
3481,3624,0.000214,0.002029,1700
3481,3624,0.000214,0.002029,1700
3484,3625,0.004028,0.023016,490
3484,3626,0.00432,0.024685,490
3488,3627,0.002133,0.012188,490
3488,3627,0.002133,0.012188,490
3488,3628,0.001567,0.008956,490
3488,3628,0.001567,0.008956,490
3490,3629,0.001324,0.007564,490
3490,3629,0.001324,0.007564,490
3492,3630,0.00107,0.006114,490
3492,3631,0.002248,0.012845,490
3492,3631,0.002248,0.012845,490
3498,3501,0.010076,0.057577,490
3498,3501,0.010076,0.057577,490
3499,3632,0.005561,0.031776,490
3499,3633,0.000801,0.004574,490
3499,3633,0.000801,0.004574,490
3500,3576,0.00137,0.012969,1700
3500,3591,0.001273,0.012045,1700
3500,3634,0.001489,0.014087,1700
3501,3635,0.001133,0.006472,490
3501,3636,0.002445,0.013972,490
3501,3636,0.003003,0.017161,490
3501,3637,0.008465,0.048373,490
3502,3638,0.00174,0.009943,490
3502,3638,0.00174,0.009943,490
3502,3639,0.006176,0.035293,490
3503,3640,0.000239,0.002258,1700
3503,3641,0.001432,0.013553,1700
3503,3642,0.001385,0.038088,1000
3503,3643,0.001385,0.038088,1000
3505,3644,0.000216,0.002045,1700
3505,3645,0.001385,0.038088,1000
3507,3508,0.004132,0.11364,1000
3508,3646,0.013336,0.076205,490
3509,3641,0.001012,0.009576,1700
3509,3647,0.001316,0.012452,1700
3509,3648,0.001385,0.038088,1000
3512,3649,0.001037,0.009813,1700
3512,3649,0.001037,0.009813,1700
3513,3650,0.002458,0.023259,1700
3514,3651,0.002996,0.028353,1700
3515,3520,0.013625,0.077857,490
3517,3652,0.001331,0.007606,490
3517,3652,0.001331,0.007606,490
3519,3552,0.010088,0.057645,490
3519,3653,0.010501,0.060004,490
3520,3654,0.001385,0.038088,1000
3520,3655,0.015487,0.088497,490
3521,3650,0.000381,0.003604,1700
3521,3650,0.000375,0.003553,1700
3521,3654,0.002439,0.023086,1700
3521,3654,0.002439,0.023086,1700
3522,3649,0.002246,0.02126,1700
3522,3649,0.002246,0.02126,1700
3525,3547,0.003078,0.01759,490
3525,3547,0.003078,0.01759,490
3525,3656,0.005425,0.030999,490
3527,3543,0.003404,0.019451,490
3527,3543,0.003404,0.019451,490
3529,3657,0.001385,0.038088,1000
3530,3658,0.001385,0.038088,1000
3531,3542,0.001002,0.009487,1700
3531,3542,0.00123,0.011643,1700
3532,3540,0.00158,0.009031,490
3532,3658,0.00257,0.014686,490
3532,3658,0.002259,0.01291,490
3532,3658,0.002259,0.01291,490
3533,3659,0.003814,0.0361,1700
3535,3555,0.00294,0.027827,1700
3535,3659,0.000324,0.003067,1700
3535,3659,0.000324,0.003067,1700
3535,3660,0.001786,0.0169,1700
3535,3661,0.001385,0.038088,1000
3536,3662,0.00212,0.02006,1700
3537,3657,0.013367,0.076382,490
3539,3546,0.006278,0.035871,490
3542,3662,0.001594,0.015088,1700
3542,3663,0.000446,0.004224,1700
3543,3664,0.001603,0.009159,490
3543,3664,0.001603,0.009159,490
3544,3665,0.003207,0.018325,490
3544,3665,0.003207,0.018325,490
3545,3666,0.010419,0.059537,490
3547,3548,0.000903,0.005161,490
3547,3548,0.000903,0.005161,490
3548,3667,0.000879,0.005022,490
3548,3667,0.000879,0.005022,490
3552,3668,0.001008,0.005761,490
3553,3559,0.0014,0.013254,1700
3554,3669,0.004768,0.027245,490
3554,3670,0.005295,0.030256,490
3554,3670,0.005295,0.030256,490
3554,3671,0.00211,0.012057,490
3556,3557,0.009308,0.053187,490
3556,3672,0.005236,0.029918,490
3556,3672,0.005236,0.029918,490
3559,3673,0.002462,0.023298,1700
3559,3674,0.001385,0.038088,1000
3560,3567,0.003078,0.029134,1700
3560,3675,0.002518,0.023832,1700
3561,3567,0.00234,0.022141,1700
3561,3571,0.001548,0.014646,1700
3562,3676,0.001541,0.014583,1700
3563,3564,0.000903,0.008542,1700
3563,3564,0.000903,0.008542,1700
3563,3676,0.001973,0.01867,1700
3563,3676,0.001973,0.01867,1700
3563,3677,0.001051,0.009943,1700
3563,3677,0.001051,0.009943,1700
3564,3678,0.000742,0.007019,1700
3564,3678,0.000742,0.007019,1700
3564,3679,0.001065,0.010076,1700
3564,3679,0.001065,0.010076,1700
3565,3567,0.000431,0.004081,1700
3565,3675,0.00057,0.005393,1700
3565,3680,0.001973,0.018675,1700
3565,3680,0.001973,0.018675,1700
3565,3680,0.001879,0.017779,1700
3566,3571,0.000445,0.004214,1700
3567,3675,0.000553,0.00523,1700
3567,3681,0.00054,0.005112,1700
3570,3682,0.014366,0.082093,490
3570,3682,0.008585,0.049056,490
3573,3683,0.001177,0.011139,1700
3574,3575,0.001121,0.006403,490
3574,3575,0.001121,0.006403,490
3574,3684,0.01,0.057142,490
3574,3684,0.01,0.057142,490
3574,3685,0.001061,0.006062,490
3575,3685,0.001144,0.006535,490
3575,3685,0.001144,0.006535,490
3576,3593,0.001326,0.01255,1700
3577,3686,0.000776,0.004436,490
3577,3686,0.000776,0.004436,490
3578,3607,0.003245,0.018544,490
3578,3607,0.003245,0.018544,490
3578,3687,0.006386,0.036492,490
3580,3688,0.002075,0.011859,490
3581,3689,0.001111,0.006351,490
3581,3689,0.001111,0.006351,490
3583,3690,0.000399,0.003776,1700
3583,3690,0.000399,0.003776,1700
3583,3691,0.000161,0.001525,1700
3583,3691,0.000161,0.001525,1700
3584,3692,0.000556,0.005258,1700
3585,3693,0.003206,0.018322,490
3589,3694,0.000322,0.003044,1700
3589,3694,0.000322,0.003044,1700
3590,3694,0.000242,0.002289,1700
3590,3694,0.000242,0.002289,1700
3591,3592,4.1e-05,0.000383,1700
3591,3592,4.1e-05,0.000383,1700
3592,3593,0.000507,0.0048,1700
3592,3593,0.000507,0.0048,1700
3594,3609,0.001114,0.010541,1700
3594,3695,0.000819,0.007747,1700
3594,3695,0.000819,0.007747,1700
3595,3696,0.000955,0.005455,490
3599,3697,0.001035,0.005916,490
3599,3697,0.001035,0.005916,490
3601,3698,0.001162,0.006639,490
3604,3699,0.007563,0.043214,490
3604,3699,0.007563,0.043214,490
3604,3700,0.001338,0.007648,490
3604,3700,0.001338,0.007648,490
3606,3687,0.001683,0.009615,490
3609,3701,0.000547,0.005175,1700
3609,3701,0.000547,0.005175,1700
3610,3611,0.001596,0.0151,1700
3610,3611,0.001596,0.0151,1700
3610,3636,0.001385,0.038088,1000
3610,3695,0.000169,0.001597,1700
3610,3695,0.000169,0.001597,1700
3611,3702,0.001224,0.011587,1700
3613,3703,0.002487,0.014211,490
3613,3704,0.006069,0.034677,490
3613,3704,0.006069,0.034677,490
3614,3705,0.003666,0.020947,490
3615,3618,0.001128,0.006448,490
3615,3706,0.001844,0.010539,490
3615,3706,0.001844,0.010539,490
3616,3627,0.006677,0.038152,490
3616,3707,0.002377,0.013584,490
